/home/den/code/edu/MynaLabs/misc/train/000000.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000001.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000002.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000003.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000004.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000005.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000006.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000007.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000008.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000009.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000010.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000011.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000012.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000013.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000014.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000015.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000016.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000017.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000018.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000019.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000020.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000021.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000022.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000023.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000024.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000025.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000026.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000027.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000028.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000029.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000030.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000031.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000032.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000033.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000034.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000035.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000036.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000037.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000038.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000039.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000040.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000041.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000042.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000043.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000044.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000045.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000046.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000047.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000048.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000049.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000050.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000051.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000052.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000053.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000054.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000055.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000056.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000057.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000058.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000059.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000060.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000061.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000062.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000063.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000064.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000065.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000066.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000067.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000068.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000069.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000070.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000071.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000072.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000073.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000074.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000075.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000076.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000077.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000078.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000079.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000080.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000081.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000082.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000083.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000084.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000085.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000086.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000087.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000088.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000089.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000090.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000091.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000092.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000093.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000094.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000095.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000096.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000097.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000098.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000099.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000100.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000101.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000102.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000103.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000104.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000105.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000106.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000107.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000108.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000109.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000110.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000111.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000112.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000113.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000114.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000115.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000116.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000117.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000118.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000119.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000120.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000121.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000122.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000123.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000124.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000125.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000126.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000127.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000128.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000129.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000130.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000131.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000132.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000133.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000134.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000135.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000136.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000137.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000138.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000139.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000140.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000141.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000142.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000143.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000144.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000145.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000146.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000147.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000148.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000149.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000150.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000151.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000152.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000153.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000154.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000155.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000156.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000157.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000158.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000159.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000160.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000161.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000162.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000163.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000164.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000165.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000166.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000167.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000168.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000169.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000170.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000171.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000172.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000173.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000174.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000175.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000176.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000177.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000178.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000179.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000180.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000181.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000182.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000183.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000184.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000185.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000186.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000187.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000188.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000189.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000190.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000191.jpg,1
/home/den/code/edu/MynaLabs/misc/train/000192.jpg,0
/home/den/code/edu/MynaLabs/misc/train/000193.jpg,1
